"imdb_id"	"synopsis_source"
"tt0468988"	"wikipedia"
"tt0307466"	"wikipedia"
"tt0058063"	"wikipedia"
"tt0034428"	"wikipedia"
"tt0449089"	"wikipedia"
"tt0280653"	"wikipedia"
"tt0356159"	"wikipedia"
"tt0094293"	"wikipedia"
"tt0053848"	"wikipedia"
"tt1567432"	"wikipedia"
"tt0057406"	"wikipedia"
"tt0083564"	"wikipedia"
"tt0808446"	"wikipedia"
"tt0076578"	"wikipedia"
"tt0290095"	"wikipedia"
"tt0273300"	"wikipedia"
"tt3207304"	"wikipedia"
"tt0004022"	"wikipedia"
"tt0057586"	"wikipedia"
"tt0057547"	"wikipedia"
"tt0053320"	"wikipedia"
"tt0021263"	"wikipedia"
"tt0111708"	"wikipedia"
"tt1867091"	"wikipedia"
"tt2103188"	"wikipedia"
"tt1322269"	"wikipedia"
"tt1741684"	"wikipedia"
"tt1335975"	"wikipedia"
"tt0077912"	"wikipedia"
"tt0265730"	"wikipedia"
"tt1521197"	"wikipedia"
"tt0084821"	"wikipedia"
"tt0179458"	"wikipedia"
"tt1377575"	"wikipedia"
"tt0040847"	"wikipedia"
"tt0058977"	"wikipedia"
"tt1031280"	"wikipedia"
"tt5241578"	"wikipedia"
"tt1754920"	"wikipedia"
"tt0038669"	"wikipedia"
"tt0109162"	"wikipedia"
"tt0066601"	"wikipedia"
"tt0206921"	"wikipedia"
"tt0028358"	"wikipedia"
"tt0108162"	"wikipedia"
"tt0120788"	"wikipedia"
"tt5996120"	"wikipedia"
"tt1451759"	"wikipedia"
"tt0082912"	"wikipedia"
"tt0228246"	"wikipedia"
"tt0496328"	"wikipedia"
"tt0359398"	"wikipedia"
"tt0095530"	"wikipedia"
"tt1528718"	"wikipedia"
"tt0066384"	"wikipedia"
"tt0047411"	"wikipedia"
"tt2375574"	"wikipedia"
"tt0023236"	"wikipedia"
"tt0060355"	"wikipedia"
"tt1548296"	"wikipedia"
"tt0067345"	"wikipedia"
"tt0100332"	"wikipedia"
"tt2339741"	"wikipedia"
"tt0029588"	"wikipedia"
"tt0030865"	"wikipedia"
"tt0265662"	"wikipedia"
"tt0173840"	"wikipedia"
"tt0267905"	"wikipedia"
"tt0106980"	"wikipedia"
"tt0067893"	"wikipedia"
"tt0310254"	"wikipedia"
"tt0077941"	"wikipedia"
"tt0465657"	"wikipedia"
"tt0032851"	"wikipedia"
"tt4163224"	"wikipedia"
"tt0348894"	"wikipedia"
"tt0111003"	"wikipedia"
"tt0110971"	"wikipedia"
"tt0154587"	"wikipedia"
"tt0029322"	"wikipedia"
"tt0040571"	"wikipedia"
"tt0107130"	"wikipedia"
"tt0104940"	"wikipedia"
"tt0014586"	"wikipedia"
"tt0312700"	"wikipedia"
"tt1592503"	"wikipedia"
"tt0113538"	"wikipedia"
"tt0032181"	"wikipedia"
"tt0041113"	"wikipedia"
"tt0099623"	"wikipedia"
"tt0067482"	"wikipedia"
"tt0029593"	"wikipedia"
"tt0268146"	"wikipedia"
"tt0041332"	"wikipedia"
"tt0020691"	"wikipedia"
"tt0072962"	"wikipedia"
"tt5091014"	"wikipedia"
"tt1532957"	"wikipedia"
"tt0372832"	"wikipedia"
"tt1142800"	"wikipedia"
"tt0113845"	"wikipedia"
"tt0039251"	"wikipedia"
"tt0027876"	"wikipedia"
"tt0498120"	"wikipedia"
"tt1754264"	"wikipedia"
"tt0024779"	"wikipedia"
"tt0087700"	"wikipedia"
"tt0446059"	"wikipedia"
"tt0090503"	"wikipedia"
"tt0063141"	"wikipedia"
"tt0060453"	"wikipedia"
"tt0022103"	"wikipedia"
"tt0112365"	"wikipedia"
"tt0243164"	"wikipedia"
"tt0117718"	"wikipedia"
"tt0049872"	"wikipedia"
"tt0062472"	"wikipedia"
"tt0488749"	"wikipedia"
"tt1702443"	"wikipedia"
"tt2085930"	"wikipedia"
"tt0110054"	"wikipedia"
"tt1359554"	"wikipedia"
"tt0249047"	"wikipedia"
"tt3540564"	"wikipedia"
"tt2369396"	"wikipedia"
"tt0032356"	"wikipedia"
"tt5304086"	"wikipedia"
"tt0046791"	"wikipedia"
"tt0203082"	"wikipedia"
"tt0058382"	"wikipedia"
"tt2394099"	"wikipedia"
"tt0118698"	"wikipedia"
"tt0457572"	"wikipedia"
"tt0323531"	"wikipedia"
"tt0104299"	"wikipedia"
"tt0155306"	"wikipedia"
"tt0089385"	"wikipedia"
"tt3560658"	"wikipedia"
"tt0083946"	"wikipedia"
"tt0273799"	"wikipedia"
"tt0068294"	"wikipedia"
"tt0068503"	"wikipedia"
"tt0053045"	"wikipedia"
"tt0355479"	"wikipedia"
"tt0077414"	"wikipedia"
"tt2577172"	"wikipedia"
"tt0042916"	"wikipedia"
"tt0284741"	"wikipedia"
"tt0169516"	"wikipedia"
"tt0226873"	"wikipedia"
"tt0085253"	"wikipedia"
"tt0049020"	"wikipedia"
"tt0057401"	"wikipedia"
"tt0430334"	"wikipedia"
"tt0043379"	"wikipedia"
"tt1343703"	"wikipedia"
"tt0081071"	"wikipedia"
"tt3096858"	"wikipedia"
"tt0080671"	"wikipedia"
"tt0120661"	"wikipedia"
"tt2158278"	"wikipedia"
"tt0035417"	"wikipedia"
"tt0036307"	"wikipedia"
"tt0103116"	"wikipedia"
"tt0053083"	"wikipedia"
"tt0096142"	"wikipedia"
"tt0087901"	"wikipedia"
"tt0078349"	"wikipedia"
"tt0047878"	"wikipedia"
"tt0096880"	"wikipedia"
"tt0100070"	"wikipedia"
"tt1028576"	"wikipedia"
"tt0301199"	"wikipedia"
"tt0087451"	"wikipedia"
"tt4394374"	"wikipedia"
"tt0112682"	"wikipedia"
"tt2408960"	"wikipedia"
"tt1680045"	"wikipedia"
"tt3956562"	"wikipedia"
"tt0458253"	"wikipedia"
"tt1707392"	"wikipedia"
"tt0110428"	"wikipedia"
"tt0790816"	"wikipedia"
"tt0314979"	"wikipedia"
"tt0419992"	"wikipedia"
"tt0006780"	"wikipedia"
"tt0102598"	"wikipedia"
"tt1206543"	"wikipedia"
"tt0091767"	"wikipedia"
"tt0074569"	"wikipedia"
"tt0174856"	"wikipedia"
"tt0037262"	"wikipedia"
"tt2147365"	"wikipedia"
"tt0416853"	"wikipedia"
"tt0088879"	"wikipedia"
"tt0101627"	"wikipedia"
"tt0376080"	"wikipedia"
"tt2102446"	"wikipedia"
"tt0038787"	"wikipedia"
"tt0037576"	"wikipedia"
"tt0103262"	"wikipedia"
"tt0106527"	"wikipedia"
"tt0447166"	"wikipedia"
"tt0080731"	"wikipedia"
"tt2828996"	"wikipedia"
"tt0984159"	"wikipedia"
"tt0103596"	"wikipedia"
"tt2248068"	"wikipedia"
"tt4399594"	"wikipedia"
"tt0099506"	"wikipedia"
"tt0053740"	"wikipedia"
"tt0381503"	"wikipedia"
"tt0082727"	"wikipedia"
"tt1410051"	"wikipedia"
"tt0053290"	"wikipedia"
"tt0059776"	"wikipedia"
"tt0104040"	"wikipedia"
"tt0381270"	"wikipedia"
"tt0259046"	"wikipedia"
"tt0324699"	"wikipedia"
"tt0071788"	"wikipedia"
"tt3735246"	"wikipedia"
"tt0041727"	"wikipedia"
"tt1183946"	"wikipedia"
"tt0360130"	"wikipedia"
"tt0104265"	"wikipedia"
"tt0040066"	"wikipedia"
"tt2162707"	"wikipedia"
"tt0295319"	"wikipedia"
"tt1464580"	"wikipedia"
"tt0117705"	"wikipedia"
"tt0163988"	"wikipedia"
"tt0137386"	"wikipedia"
"tt0086972"	"wikipedia"
"tt0046000"	"wikipedia"
"tt0065542"	"wikipedia"
"tt0133189"	"wikipedia"
"tt0092718"	"wikipedia"
"tt0246772"	"wikipedia"
"tt2514338"	"wikipedia"
"tt2153963"	"wikipedia"
"tt1989475"	"wikipedia"
"tt0290937"	"wikipedia"
"tt0161941"	"wikipedia"
"tt0113089"	"wikipedia"
"tt0055524"	"wikipedia"
"tt0460989"	"wikipedia"
"tt0309820"	"wikipedia"
"tt0039554"	"wikipedia"
"tt0018548"	"wikipedia"
"tt3398066"	"wikipedia"
"tt2568760"	"wikipedia"
"tt0266915"	"wikipedia"
"tt0094320"	"wikipedia"
"tt1405403"	"wikipedia"
"tt0245803"	"wikipedia"
"tt0162760"	"wikipedia"
"tt0300532"	"wikipedia"
"tt1295085"	"wikipedia"
"tt0430239"	"wikipedia"
"tt3817950"	"wikipedia"
"tt0035440"	"wikipedia"
"tt1441326"	"wikipedia"
"tt0328880"	"wikipedia"
"tt3859980"	"wikipedia"
"tt0034808"	"wikipedia"
"tt0070337"	"wikipedia"
"tt0096380"	"wikipedia"
"tt1886493"	"wikipedia"
"tt0288441"	"wikipedia"
"tt0169858"	"wikipedia"
"tt0031168"	"wikipedia"
"tt1815862"	"wikipedia"
"tt0120531"	"wikipedia"
"tt0248661"	"wikipedia"
"tt0043973"	"wikipedia"
"tt1477855"	"wikipedia"
"tt0060165"	"wikipedia"
"tt0088207"	"wikipedia"
"tt1260567"	"wikipedia"
"tt0031971"	"wikipedia"
"tt0058265"	"wikipedia"
"tt1821102"	"wikipedia"
"tt0049437"	"wikipedia"
"tt0045708"	"wikipedia"
"tt0120831"	"wikipedia"
"tt1646114"	"wikipedia"
"tt0000230"	"wikipedia"
"tt0066491"	"wikipedia"
"tt1483797"	"wikipedia"
"tt0981224"	"wikipedia"
"tt0439630"	"wikipedia"
"tt0438097"	"wikipedia"
"tt0387575"	"wikipedia"
"tt1041753"	"wikipedia"
"tt0348124"	"wikipedia"
"tt0222054"	"wikipedia"
"tt0219519"	"wikipedia"
"tt0035360"	"wikipedia"
"tt0053472"	"wikipedia"
"tt0419843"	"wikipedia"
"tt3687310"	"wikipedia"
"tt0040613"	"wikipedia"
"tt0025981"	"wikipedia"
"tt0021225"	"wikipedia"
"tt0265651"	"wikipedia"
"tt1318516"	"wikipedia"
"tt0028709"	"wikipedia"
"tt3025994"	"wikipedia"
"tt0034716"	"wikipedia"
"tt0244870"	"wikipedia"
"tt0234805"	"wikipedia"
"tt0054190"	"wikipedia"
"tt0024481"	"wikipedia"
"tt0090567"	"wikipedia"
"tt0283139"	"wikipedia"
"tt0051674"	"wikipedia"
"tt1567609"	"wikipedia"
"tt0343135"	"wikipedia"
"tt0142521"	"wikipedia"
"tt0050467"	"wikipedia"
"tt2272350"	"wikipedia"
"tt0863046"	"wikipedia"
"tt0064409"	"wikipedia"
"tt0079840"	"wikipedia"
"tt0236157"	"wikipedia"
"tt0449074"	"wikipedia"
"tt0404163"	"wikipedia"
"tt0035460"	"wikipedia"
"tt0044916"	"wikipedia"
"tt0100514"	"wikipedia"
"tt1494639"	"wikipedia"
"tt0041368"	"wikipedia"
"tt1582271"	"wikipedia"
"tt0073349"	"wikipedia"
"tt0050439"	"wikipedia"
"tt0061587"	"wikipedia"
"tt0040880"	"wikipedia"
"tt0177625"	"wikipedia"
"tt0455829"	"wikipedia"
"tt0166276"	"wikipedia"
"tt0190861"	"wikipedia"
"tt0057427"	"wikipedia"
"tt0105606"	"wikipedia"
"tt1754394"	"wikipedia"
"tt0040974"	"wikipedia"
"tt0118849"	"wikipedia"
"tt1708532"	"wikipedia"
"tt0421572"	"wikipedia"
"tt0168629"	"wikipedia"
"tt0085886"	"wikipedia"
"tt0089860"	"wikipedia"
"tt0078252"	"wikipedia"
"tt0118843"	"wikipedia"
"tt0058947"	"wikipedia"
"tt0247827"	"wikipedia"
"tt0071258"	"wikipedia"
"tt0314166"	"wikipedia"
"tt0094008"	"wikipedia"
"tt0057848"	"wikipedia"
"tt0344854"	"wikipedia"
"tt0137311"	"wikipedia"
"tt0053593"	"wikipedia"
"tt0264739"	"wikipedia"
"tt1130969"	"wikipedia"
"tt0056112"	"wikipedia"
"tt0060689"	"wikipedia"
"tt0377917"	"wikipedia"
"tt5619304"	"wikipedia"
"tt0385056"	"wikipedia"
"tt0104115"	"wikipedia"
"tt0042810"	"wikipedia"
"tt0044456"	"wikipedia"
"tt1038685"	"wikipedia"
"tt0036104"	"wikipedia"
"tt1194238"	"wikipedia"
"tt0106273"	"wikipedia"
"tt0062824"	"wikipedia"
"tt0362771"	"wikipedia"
"tt0055798"	"wikipedia"
"tt1587707"	"wikipedia"
"tt0035856"	"wikipedia"
"tt0197569"	"wikipedia"
"tt0493404"	"wikipedia"
"tt0278501"	"wikipedia"
"tt0182958"	"wikipedia"
"tt1914829"	"wikipedia"
"tt0058430"	"wikipedia"
"tt0265997"	"wikipedia"
"tt3043542"	"wikipedia"
"tt0289719"	"wikipedia"
"tt0100604"	"wikipedia"
"tt1418712"	"wikipedia"
"tt0069611"	"wikipedia"
"tt0130348"	"wikipedia"
"tt0104403"	"wikipedia"
"tt0081433"	"wikipedia"
"tt0120008"	"wikipedia"
"tt2248028"	"wikipedia"
"tt3303020"	"wikipedia"
"tt0053729"	"wikipedia"
"tt4940456"	"wikipedia"
"tt0061996"	"wikipedia"
"tt0085204"	"wikipedia"
"tt0056279"	"wikipedia"
"tt0347436"	"wikipedia"
"tt0032818"	"wikipedia"
"tt0252501"	"wikipedia"
"tt0050097"	"wikipedia"
"tt4375662"	"wikipedia"
"tt0113896"	"wikipedia"
"tt0120747"	"wikipedia"
"tt0050490"	"wikipedia"
"tt0119506"	"wikipedia"
"tt0142245"	"wikipedia"
"tt0482857"	"wikipedia"
"tt0192175"	"wikipedia"
"tt0346694"	"wikipedia"
"tt0092263"	"wikipedia"
"tt2929232"	"wikipedia"
"tt0085182"	"wikipedia"
"tt0303758"	"wikipedia"
"tt1172206"	"wikipedia"
"tt5493944"	"wikipedia"
"tt0131179"	"wikipedia"
"tt1060256"	"wikipedia"
"tt0011870"	"wikipedia"
"tt0096332"	"wikipedia"
"tt1407065"	"wikipedia"
"tt0111987"	"wikipedia"
"tt2268617"	"wikipedia"
"tt0062177"	"wikipedia"
"tt0264683"	"wikipedia"
"tt0044110"	"wikipedia"
"tt0034742"	"wikipedia"
"tt0120618"	"wikipedia"
"tt1261047"	"wikipedia"
"tt0301636"	"wikipedia"
"tt0029543"	"wikipedia"
"tt0075391"	"wikipedia"
"tt0056504"	"wikipedia"
"tt1117666"	"wikipedia"
"tt0140613"	"wikipedia"
"tt0091284"	"wikipedia"
"tt0057840"	"wikipedia"
"tt0109369"	"wikipedia"
"tt2119396"	"wikipedia"
"tt0024067"	"wikipedia"
"tt0435623"	"wikipedia"
"tt0037193"	"wikipedia"
"tt0033149"	"wikipedia"
"tt0116193"	"wikipedia"
"tt0170544"	"wikipedia"
"tt0042573"	"wikipedia"
"tt0067419"	"wikipedia"
"tt0175059"	"wikipedia"
"tt0452661"	"wikipedia"
"tt0065531"	"wikipedia"
"tt1572306"	"wikipedia"
"tt0118688"	"wikipedia"
"tt2244697"	"wikipedia"
"tt0115438"	"wikipedia"
"tt3919322"	"wikipedia"
"tt0069797"	"wikipedia"
"tt0066392"	"wikipedia"
"tt0039729"	"wikipedia"
"tt0086449"	"wikipedia"
"tt2317524"	"wikipedia"
"tt0465997"	"wikipedia"
"tt0472071"	"wikipedia"
"tt0104981"	"wikipedia"
"tt2543702"	"wikipedia"
"tt0120051"	"wikipedia"
"tt0107423"	"wikipedia"
"tt3280916"	"wikipedia"
"tt0045464"	"wikipedia"
"tt0118275"	"wikipedia"
"tt0038762"	"wikipedia"
"tt0117561"	"wikipedia"
"tt0077031"	"wikipedia"
"tt0150107"	"wikipedia"
"tt0083261"	"wikipedia"
"tt3688406"	"wikipedia"
"tt0385639"	"wikipedia"
"tt0025529"	"wikipedia"
"tt0204993"	"wikipedia"
"tt0051525"	"wikipedia"
"tt0076161"	"wikipedia"
"tt0185664"	"wikipedia"
"tt0462244"	"wikipedia"
"tt0093229"	"wikipedia"
"tt0068675"	"wikipedia"
"tt0371823"	"wikipedia"
"tt0367439"	"wikipedia"
"tt1118511"	"wikipedia"
"tt0096869"	"wikipedia"
"tt0350194"	"wikipedia"
"tt0040745"	"wikipedia"
"tt0102593"	"wikipedia"
"tt0088066"	"wikipedia"
"tt0164167"	"wikipedia"
"tt3554418"	"wikipedia"
"tt0164082"	"wikipedia"
"tt0087225"	"wikipedia"
"tt0063032"	"wikipedia"
"tt0039037"	"wikipedia"
"tt0116407"	"wikipedia"
"tt0089110"	"wikipedia"
"tt1287468"	"wikipedia"
"tt0489237"	"wikipedia"
"tt1210801"	"wikipedia"
"tt0092048"	"wikipedia"
"tt0070531"	"wikipedia"
"tt0038143"	"wikipedia"
"tt0025546"	"wikipedia"
"tt0038917"	"wikipedia"
"tt0099260"	"wikipedia"
"tt0390511"	"wikipedia"
"tt0194624"	"wikipedia"
"tt0188518"	"wikipedia"
"tt0290028"	"wikipedia"
"tt2224317"	"wikipedia"
"tt0384833"	"wikipedia"
"tt0218058"	"wikipedia"
"tt0038348"	"wikipedia"
"tt0295691"	"wikipedia"
"tt0092206"	"wikipedia"
"tt1042910"	"wikipedia"
"tt0313634"	"wikipedia"
"tt0314734"	"wikipedia"
"tt0363908"	"wikipedia"
"tt0038318"	"wikipedia"
"tt0025373"	"wikipedia"
"tt0023374"	"wikipedia"
"tt0102250"	"wikipedia"
"tt0040753"	"wikipedia"
"tt0356614"	"wikipedia"
"tt0036546"	"wikipedia"
"tt2873214"	"wikipedia"
"tt0268220"	"wikipedia"
"tt0808244"	"wikipedia"
"tt1549571"	"wikipedia"
"tt0166286"	"wikipedia"
"tt0061619"	"wikipedia"
"tt3339674"	"wikipedia"
"tt5973626"	"wikipedia"
"tt0095871"	"wikipedia"
"tt0059311"	"wikipedia"
"tt0061997"	"wikipedia"
"tt0091214"	"wikipedia"
"tt1199550"	"wikipedia"
"tt0397053"	"wikipedia"
"tt0053888"	"wikipedia"
"tt0106056"	"wikipedia"
"tt1703049"	"wikipedia"
"tt0294590"	"wikipedia"
"tt0078227"	"wikipedia"
"tt0087277"	"wikipedia"
"tt0385988"	"wikipedia"
"tt0217630"	"wikipedia"
"tt3021360"	"wikipedia"
"tt0069824"	"wikipedia"
"tt5855760"	"wikipedia"
"tt0054086"	"wikipedia"
"tt0029801"	"wikipedia"
"tt3520702"	"wikipedia"
"tt0388644"	"wikipedia"
"tt0113501"	"wikipedia"
"tt1320291"	"wikipedia"
"tt0053168"	"wikipedia"
"tt1847521"	"wikipedia"
"tt0203237"	"wikipedia"
"tt3504048"	"wikipedia"
"tt0935075"	"wikipedia"
"tt0096477"	"wikipedia"
"tt0083694"	"wikipedia"
"tt0100046"	"wikipedia"
"tt0050903"	"wikipedia"
"tt0050882"	"wikipedia"
"tt1151359"	"wikipedia"
"tt0103793"	"wikipedia"
"tt0109382"	"wikipedia"
"tt0206357"	"wikipedia"
"tt0075147"	"wikipedia"
"tt1959438"	"wikipedia"
"tt0085706"	"wikipedia"
"tt0124102"	"wikipedia"
"tt0043959"	"wikipedia"
"tt2510434"	"wikipedia"
"tt1602613"	"wikipedia"
"tt0062168"	"wikipedia"
"tt0109959"	"wikipedia"
"tt0044318"	"wikipedia"
"tt0087027"	"wikipedia"
"tt0106973"	"wikipedia"
"tt1092082"	"wikipedia"
"tt0989851"	"wikipedia"
"tt0043072"	"wikipedia"
"tt0279627"	"wikipedia"
"tt0087062"	"wikipedia"
"tt0094155"	"wikipedia"
"tt0432262"	"wikipedia"
"tt0089280"	"wikipedia"
"tt0102059"	"wikipedia"
"tt0110167"	"wikipedia"
"tt0862703"	"wikipedia"
"tt0144964"	"wikipedia"
"tt5351818"	"wikipedia"
"tt0023101"	"wikipedia"
"tt0377191"	"wikipedia"
"tt0042033"	"wikipedia"
"tt0408828"	"wikipedia"
"tt0061391"	"wikipedia"
"tt0414078"	"wikipedia"
"tt0113247"	"wikipedia"
"tt0109125"	"wikipedia"
"tt0101026"	"wikipedia"
"tt0051398"	"wikipedia"
"tt0078503"	"wikipedia"
"tt0119937"	"wikipedia"
"tt0042804"	"wikipedia"
"tt0363891"	"wikipedia"
"tt0489212"	"wikipedia"
"tt0039045"	"wikipedia"
"tt0101765"	"wikipedia"
"tt0112131"	"wikipedia"
"tt1243955"	"wikipedia"
"tt4047140"	"wikipedia"
"tt3678782"	"wikipedia"
"tt0119375"	"wikipedia"
"tt0071216"	"wikipedia"
"tt0063759"	"wikipedia"
"tt0026758"	"wikipedia"
"tt2070571"	"wikipedia"
"tt0396592"	"wikipedia"
"tt0036523"	"wikipedia"
"tt1832979"	"wikipedia"
"tt0374262"	"wikipedia"
"tt0024382"	"wikipedia"
"tt0928188"	"wikipedia"
"tt0064962"	"wikipedia"
"tt0890885"	"wikipedia"
"tt0227277"	"wikipedia"
"tt0447257"	"wikipedia"
"tt0826578"	"wikipedia"
"tt0038494"	"wikipedia"
"tt0435680"	"wikipedia"
"tt0259308"	"wikipedia"
"tt0085276"	"wikipedia"
"tt0095241"	"wikipedia"
"tt0033722"	"wikipedia"
"tt0101635"	"wikipedia"
"tt0032206"	"wikipedia"
"tt1651062"	"wikipedia"
"tt0158622"	"wikipedia"
"tt0062151"	"wikipedia"
"tt0067778"	"wikipedia"
"tt0093164"	"wikipedia"
"tt1753736"	"wikipedia"
"tt0140620"	"wikipedia"
"tt0254871"	"wikipedia"
"tt0108308"	"wikipedia"
"tt0053133"	"wikipedia"
"tt0119227"	"wikipedia"
"tt0057916"	"wikipedia"
"tt0027977"	"wikipedia"
"tt0096341"	"wikipedia"
"tt0337898"	"wikipedia"
"tt0117357"	"wikipedia"
"tt0064059"	"wikipedia"
"tt0074553"	"wikipedia"
"tt0045902"	"wikipedia"
"tt0081259"	"wikipedia"
"tt0034812"	"wikipedia"
"tt0291311"	"wikipedia"
"tt0076686"	"wikipedia"
"tt0034384"	"wikipedia"
"tt1629391"	"wikipedia"
"tt0032273"	"wikipedia"
"tt1313113"	"wikipedia"
"tt0045208"	"wikipedia"
"tt0065677"	"wikipedia"
"tt0065571"	"wikipedia"
"tt2181831"	"wikipedia"
"tt0976238"	"wikipedia"
"tt0497323"	"wikipedia"
"tt0048976"	"wikipedia"
"tt0446667"	"wikipedia"
"tt1606339"	"wikipedia"
"tt0120711"	"wikipedia"
"tt0057779"	"wikipedia"
"tt1758795"	"wikipedia"
"tt0276195"	"wikipedia"
"tt5892746"	"wikipedia"
"tt2849914"	"wikipedia"
"tt4381236"	"wikipedia"
"tt0037481"	"wikipedia"
"tt0388944"	"wikipedia"
"tt0077318"	"wikipedia"
"tt0048641"	"wikipedia"
"tt1014801"	"wikipedia"
"tt0105592"	"wikipedia"
"tt1266029"	"wikipedia"
"tt2205948"	"wikipedia"
"tt0065777"	"wikipedia"
"tt2885364"	"wikipedia"
"tt1986770"	"wikipedia"
"tt0155060"	"wikipedia"
"tt0085724"	"wikipedia"
"tt0026056"	"wikipedia"
"tt1323607"	"wikipedia"
"tt0312843"	"wikipedia"
"tt1430144"	"wikipedia"
"tt0035124"	"wikipedia"
"tt3421844"	"wikipedia"
"tt0115378"	"wikipedia"
"tt0286244"	"wikipedia"
"tt0031650"	"wikipedia"
"tt0047029"	"wikipedia"
"tt0270480"	"wikipedia"
"tt0064888"	"wikipedia"
"tt3689910"	"wikipedia"
"tt1869416"	"wikipedia"
"tt3139072"	"wikipedia"
"tt2954474"	"wikipedia"
"tt1205535"	"wikipedia"
"tt0279077"	"wikipedia"
"tt0015400"	"wikipedia"
"tt1763316"	"wikipedia"
"tt0104107"	"wikipedia"
"tt0112691"	"wikipedia"
"tt0452625"	"wikipedia"
"tt2210463"	"wikipedia"
"tt0049477"	"wikipedia"
"tt0096531"	"wikipedia"
"tt0066126"	"wikipedia"
"tt0324264"	"wikipedia"
"tt0126810"	"wikipedia"
"tt0810892"	"wikipedia"
"tt1183665"	"wikipedia"
"tt1121628"	"wikipedia"
"tt0081974"	"wikipedia"
"tt3110960"	"wikipedia"
"tt0094869"	"wikipedia"
"tt0062047"	"wikipedia"
"tt1731767"	"wikipedia"
"tt1309181"	"wikipedia"
"tt0379217"	"wikipedia"
"tt0877346"	"wikipedia"
"tt0380366"	"wikipedia"
"tt0056552"	"wikipedia"
"tt1494829"	"wikipedia"
"tt0084267"	"wikipedia"
"tt0053719"	"wikipedia"
"tt0028021"	"wikipedia"
"tt0066561"	"wikipedia"
"tt0278017"	"wikipedia"
"tt0066033"	"wikipedia"
"tt0099834"	"wikipedia"
"tt1951216"	"wikipedia"
"tt0027355"	"wikipedia"
"tt0038873"	"wikipedia"
"tt0292515"	"wikipedia"
"tt0408985"	"wikipedia"
"tt0365289"	"wikipedia"
"tt0131400"	"wikipedia"
"tt0117765"	"wikipedia"
"tt1355640"	"wikipedia"
"tt0318292"	"wikipedia"
"tt0034277"	"wikipedia"
"tt0042871"	"wikipedia"
"tt0031202"	"wikipedia"
"tt0138074"	"wikipedia"
"tt0147643"	"wikipedia"
"tt0065795"	"wikipedia"
"tt4761916"	"wikipedia"
"tt0102116"	"wikipedia"
"tt2652092"	"wikipedia"
"tt0110999"	"wikipedia"
"tt0051369"	"wikipedia"
"tt0058561"	"wikipedia"
"tt1489167"	"wikipedia"
"tt0109791"	"wikipedia"
"tt0466766"	"wikipedia"
"tt1542344"	"wikipedia"
"tt0026123"	"wikipedia"
"tt0120321"	"wikipedia"
"tt0019788"	"wikipedia"
"tt0046874"	"wikipedia"
"tt0098672"	"wikipedia"
"tt0091790"	"wikipedia"
"tt0346136"	"wikipedia"
"tt0283242"	"wikipedia"
"tt0119592"	"wikipedia"
"tt0037885"	"wikipedia"
"tt0100449"	"wikipedia"
"tt1351784"	"wikipedia"
"tt0037563"	"wikipedia"
"tt0082984"	"wikipedia"
"tt0118350"	"wikipedia"
"tt0168473"	"wikipedia"
"tt0180793"	"wikipedia"
"tt0842929"	"wikipedia"
"tt0311455"	"wikipedia"
"tt0816401"	"wikipedia"
"tt0441936"	"wikipedia"
"tt0097446"	"wikipedia"
"tt0092593"	"wikipedia"
"tt1930315"	"wikipedia"
"tt0133122"	"wikipedia"
"tt0050166"	"wikipedia"
"tt0339160"	"wikipedia"
"tt0063237"	"wikipedia"
"tt0423731"	"wikipedia"
"tt0111359"	"wikipedia"
"tt0837114"	"wikipedia"
"tt3489184"	"wikipedia"
"tt0182408"	"wikipedia"
"tt0259733"	"wikipedia"
"tt4215766"	"wikipedia"
"tt0068323"	"wikipedia"
"tt0114594"	"wikipedia"
"tt0059894"	"wikipedia"
"tt0031890"	"wikipedia"
"tt0108968"	"wikipedia"
"tt1629705"	"wikipedia"
"tt0490798"	"wikipedia"
"tt0032671"	"wikipedia"
"tt0057985"	"wikipedia"
"tt0211174"	"wikipedia"
"tt0365960"	"wikipedia"
"tt0094033"	"wikipedia"
"tt0021048"	"wikipedia"
"tt0039189"	"wikipedia"
"tt0108911"	"wikipedia"
"tt0082926"	"wikipedia"
"tt0117276"	"wikipedia"
"tt1920029"	"wikipedia"
"tt0040257"	"wikipedia"
"tt0107617"	"wikipedia"
"tt1488584"	"wikipedia"
"tt4271918"	"wikipedia"
"tt0073335"	"wikipedia"
"tt1890513"	"wikipedia"
"tt4667854"	"wikipedia"
"tt2663812"	"wikipedia"
"tt1792131"	"wikipedia"
"tt0020740"	"wikipedia"
"tt0104487"	"wikipedia"
"tt0071334"	"wikipedia"
"tt0319285"	"wikipedia"
"tt0119640"	"wikipedia"
"tt0247199"	"wikipedia"
"tt0051911"	"wikipedia"
"tt0036670"	"wikipedia"
"tt1458915"	"wikipedia"
"tt0102757"	"wikipedia"
"tt0044557"	"wikipedia"
"tt0102767"	"wikipedia"
"tt0041088"	"wikipedia"
"tt0388556"	"wikipedia"
"tt0301526"	"wikipedia"
"tt0082242"	"wikipedia"
"tt0074923"	"wikipedia"
"tt0913445"	"wikipedia"
"tt0337909"	"wikipedia"
"tt0181047"	"wikipedia"
"tt0117876"	"wikipedia"
"tt0066819"	"wikipedia"
"tt0181199"	"wikipedia"
"tt0113526"	"wikipedia"
"tt2516720"	"wikipedia"
"tt0038259"	"wikipedia"
