"imdb_id"	"title"	"tags"
"tt1114271"	"Thursday"	"murder"
"tt0082272"	"Docteur Jekyll et les femmes"	"gothic, murder, violence, good versus evil, psychedelic, sadist"
"tt0140588"	"La svastica nel ventre"	"violence, revenge, cruelty, sadist"
"tt0118998"	"Doctor Dolittle"	"psychedelic, cute"
"tt0216787"	"Le goût des autres"	"violence, entertaining, storytelling, romantic"
"tt0082933"	"Possession"	"avant garde, murder, allegory, cult, violence, insanity, psychedelic, philosophical, romantic"
"tt0083591"	"Attack Force Z"	"tragedy, anti war, violence"
"tt0140749"	"Mighty Max"	"good versus evil"
"tt1789074"	"The Night Watch"	"romantic"
"tt0067355"	"Lo chiamavano Trinità..."	"western, cult, violence, feel-good"
"tt0075909"	"Damnation Alley"	"cult"
"tt0040525"	"The Lady from Shanghai"	"murder, bleak, intrigue, atmospheric, romantic, suspenseful, storytelling"
"tt0096402"	"Voyage of the Rock Aliens"	"absurd, murder"
"tt0267363"	"Chandni Bar"	"tragedy, cult, murder"
"tt0123179"	"Mister Magoo's Christmas Carol"	"psychedelic"
"tt0091818"	"Radioactive Dreams"	"comedy, cult, satire"
"tt0051825"	"Knighty Knight Bugs"	"psychedelic"
"tt2103264"	"Emperor"	"flashback"
"tt0757933"	"Sukob"	"paranormal, psychedelic, haunting"
"tt0119893"	"Photographing Fairies"	"psychedelic, fantasy, murder, suspenseful"
"tt0081658"	"3 hommes à abattre"	"suspenseful"
"tt0074695"	"Cross of Iron"	"boring, cruelty, murder, realism, anti war, cult, violence, flashback, historical, sadist"
"tt0210294"	"Snow Queen"	"fantasy"
"tt0060125"	"L'armata Brancaleone"	"cult"
"tt0126449"	"Atunci i-am condamnat pe toti la moarte"	"murder"
"tt3138376"	"Joy Ride 3: Road Kill"	"violence"
"tt0053362"	"Timbuktu"	"cult, murder, violence"
"tt0357905"	"Minnale"	"prank"
"tt4460878"	"Wolf Creek"	"murder"
"tt0078222"	"Seeta Aur Geeta"	"revenge, cruelty"
"tt0041146"	"Bad Luck Blackie"	"cruelty"
"tt0098048"	"Outlaw of Gor"	"good versus evil, violence, alternate reality"
"tt0012184"	"Footfalls"	"melodrama"
"tt2313743"	"Blame!"	"sci-fi"
"tt0033286"	"Young Bill Hickok"	"murder, historical fiction"
"tt0443450"	"Black Dawn"	"revenge, murder, violence, flashback"
"tt0120876"	"Don't Go Breaking My Heart"	"romantic"
"tt0208874"	"The Contender"	"romantic, mystery"
"tt0255643"	"Thenmavin Kombath"	"romantic"
"tt0479647"	"Bon Cop, Bad Cop"	"murder"
"tt1129445"	"Amelia"	"romantic, depressing, flashback"
"tt0116313"	"The First Wives Club"	"revenge, cult, satire"
"tt0112453"	"Balto"	"cult, psychedelic"
"tt0441796"	"Stay Alive"	"murder, flashback"
"tt0116823"	"Larger Than Life"	"comedy"
"tt1203517"	"The Graves"	"violence"
"tt1279024"	"Toradora!"	"romantic"
"tt0437407"	"Parineeta"	"romantic"
"tt0048090"	"Fort Yuma"	"revenge"
"tt0034554"	"Bugs Bunny Gets the Boid"	"psychedelic"
"tt0107007"	"Gettysburg"	"violence, historical, murder"
"tt0019501"	"Two Lovers"	"action"
"tt0112643"	"Castle Freak"	"violence, cult, suicidal, murder, flashback"
"tt2511428"	"Cold Comes the Night"	"murder"
"tt0103205"	"Victim of Love"	"psychological, murder"
"tt1064744"	"Dying Breed"	"violence, flashback"
"tt0054437"	"La vendetta di Ercole"	"psychedelic, violence"
"tt2425886"	"Chilling Visions: 5 Senses of Fear"	"violence, cruelty, murder, sadist"
"tt0420859"	"Rayman 3: Hoodlum Havoc"	"psychedelic, fantasy"
"tt0064939"	"Satan's Sadists"	"good versus evil, violence, sadist"
"tt3429694"	"Vanishing Point"	"fantasy"
"tt0187178"	"Jagadeka Veerudu Athiloka Sundari"	"good versus evil"
"tt1032815"	"I Love You, Beth Cooper"	"romantic, flashback"
"tt0116259"	"Extreme Measures"	"neo noir"
"tt0066907"	"Chato's Land"	"revenge, murder, violence"
"tt1056026"	"30,000 Leagues Under the Sea"	"suspenseful"
"tt2188807"	"Lollipop Chainsaw"	"violence"
"tt0037318"	"Strangers in the Night"	"insanity, murder"
"tt0277723"	"Grand Theft Auto III"	"neo noir"
"tt0058481"	"Point of Order!"	"historical"
"tt0190198"	"Roughnecks: The Starship Troopers Chronicles"	"violence, sci-fi"
"tt0252299"	"Buffalo Soldiers"	"neo noir, violence, comedy, satire, murder"
"tt1507564"	"The Greening of Whitney Brown"	"cute"
"tt0117191"	"No One Would Tell"	"murder"
"tt0056255"	"Mr. Hobbs Takes a Vacation"	"satire"
"tt0805663"	"Jericho"	"romantic, murder"
"tt0053453"	"The Wonderful Country"	"murder"
"tt1663655"	"Martyrs"	"violence"
"tt0068967"	"Moon of the Wolf"	"murder"
"tt0034637"	"The Dawn Express"	"violence"
"tt0091828"	"Raw Deal"	"violence, revenge, humor, murder, cult"
"tt0121395"	"Imtihaan"	"revenge, romantic"
"tt0280970"	"My Name Is Tanino"	"romantic"
"tt0060665"	"A Man for All Seasons"	"comedy, intrigue"
"tt0081506"	"Shogun Assassin"	"revenge, murder, violence"
"tt0020629"	"All Quiet on the Western Front"	"cult, murder, violence"
"tt0098168"	"Ram Lakhan"	"good versus evil, revenge, murder"
"tt0049333"	"Hot Blood"	"romantic"
"tt0348843"	"Jism"	"tragedy, neo noir, murder"
"tt0054337"	"Das Spukschloß im Spessart"	"paranormal, cult, haunting"
"tt0046478"	"Ugetsu monogatari"	"tragedy, psychedelic, murder, atmospheric"
"tt0390221"	"Maria Full of Grace"	"realism, suspenseful, dark, murder"
"tt0048733"	"Tom and Chérie"	"comic"
"tt0043131"	"Where Danger Lives"	"insanity, violence, murder, romantic"
"tt0337721"	"The Snow Walker"	"realism, storytelling, flashback"
"tt0163558"	"Boo to You Too! Winnie the Pooh"	"psychedelic"
"tt0092842"	"Dead of Winter"	"insanity, suspenseful, gothic, murder"
"tt0102746"	"Kurbaan"	"romantic, murder"
"tt1708453"	"Aakrosh"	"violence, revenge, murder, romantic, flashback"
"tt0041178"	"The Big Steal"	"cult, humor"
"tt0108238"	"Striking Distance"	"murder"
"tt0064312"	"The Fall"	"anti war, violence, cult, philosophical"
"tt0118996"	"Dobermann"	"cult, violence"
"tt0060230"	"Charlie Brown's All Stars!"	"psychedelic"
"tt0315824"	"The Big Bounce"	"murder"
"tt0199950"	"The New Adventures of Pinocchio"	"fantasy"
"tt0120317"	"That Darn Cat"	"absurd, revenge, comedy, gothic, romantic"
"tt0206154"	"Morgane et ses nymphes"	"pornographic, psychedelic, cruelty"
"tt0021505"	"The Unholy Three"	"murder"
"tt0405676"	"All the King's Men"	"anti war, romantic, flashback"
"tt0205177"	"Kevin & Perry Go Large"	"cult, adult comedy"
"tt0043676"	"Inside Straight"	"flashback"
"tt0231956"	"The Last Man"	"absurd"
"tt0059418"	"Major Dundee"	"violence, murder"
"tt0864835"	"Mr. Peabody & Sherman"	"historical"
"tt0123119"	"Is This Goodbye, Charlie Brown?"	"psychedelic"
"tt0028776"	"Death in the Air"	"murder"
"tt0260447"	"The Turn of the Screw"	"gothic, haunting"
"tt0118475"	"Spawn"	"good versus evil, violence, neo noir"
"tt0337611"	"Dilwale"	"flashback"
"tt2056771"	"A Bigger Splash"	"murder"
"tt0039840"	"Smash-Up: The Story of a Woman"	"melodrama, romantic, flashback"
"tt0092086"	"¡Three Amigos!"	"comedy, cult, psychedelic, humor, satire, comic"
"tt0111125"	"Separate Lives"	"psychological, murder"
"tt0036940"	"I'll Be Seeing You"	"melodrama, flashback"
"tt0397742"	"Yeh Vaada Raha"	"romantic"
"tt1719068"	"The Grief Tourist"	"violence, murder, flashback"
"tt0070497"	"Outrage"	"revenge"
"tt0330802"	"Raid"	"violence, murder"
"tt0120828"	"Six Days Seven Nights"	"comedy, boring, murder, romantic"
"tt0297120"	"Firestarter 2: Rekindled"	"paranormal, revenge, murder, flashback"
"tt0082779"	"Murder Is Easy"	"revenge, mystery, murder"
"tt0040558"	"Macbeth"	"tragedy, murder"
"tt0093200"	"Hollywood Shuffle"	"satire"
"tt0120765"	"My Giant"	"romantic"
"tt0064256"	"O Dragão da Maldade contra o Santo Guerreiro"	"allegory, revenge, psychedelic, magical realism"
"tt0205000"	"Deuce Bigalow: Male Gigolo"	"comedy, entertaining, stupid"
"tt0059712"	"Ship of Fools"	"romantic, suspenseful, storytelling"
"tt0067961"	"Wanda"	"cult"
"tt5311514"	"Kimi no na wa"	"romantic"
"tt1103273"	"Peep World"	"romantic, flashback"
"tt0044537"	"Denver and Rio Grande"	"violence"
"tt0073328"	"Mackintosh and T.J."	"cult, murder, violence"
"tt0368975"	"Sleepover"	"romantic"
"tt0083973"	"Frightmare"	"revenge, murder, violence"
"tt0277738"	"The House of the Dead 2"	"violence"
"tt1716777"	"People Like Us"	"dramatic"
"tt0065780"	"Gimme Shelter"	"tragedy, violence, murder"
"tt0043545"	"Flight to Mars"	"romantic, intrigue"
"tt0095496"	"Last Rites"	"romantic, neo noir, murder"
"tt0065168"	"La vampire nue"	"pornographic, psychedelic, murder, gothic"
"tt1145446"	"Fatso"	"pornographic, cult"
"tt0119248"	"Hamam"	"revenge, murder"
"tt0076683"	"The Sentinel"	"cult, gothic, murder, violence, flashback"
"tt0035770"	"Cry 'Havoc'"	"romantic"
"tt0037090"	"Mouse Trouble"	"psychedelic, comic"
"tt0378284"	"Machuca"	"violence, autobiographical, murder"
"tt0042824"	"Outrage"	"romantic"
"tt0102812"	"Rôjin Z"	"psychedelic, satire"
"tt0378906"	"Travellers and Magicians"	"storytelling"
"tt0117615"	"Shall we dansu?"	"romantic"
"tt0087436"	"Hundra"	"revenge, cult, murder, violence"
"tt0105226"	"Red Rock West"	"comedy, neo noir, murder"
"tt0362506"	"Chrystal"	"paranormal, suicidal"
"tt1171225"	"Brütal Legend"	"allegory"
"tt0100475"	"Repossessed"	"whimsical, absurd, cult, satire"
"tt0038205"	"The Unseen"	"plot twist"
"tt0114938"	"Wild Bill"	"cult, revenge, storytelling, flashback"
"tt0070122"	"Gojira tai Megaro"	"cult"
"tt0055972"	"Experiment in Terror"	"murder, sadist"
"tt0422320"	"Ghilli"	"murder"
"tt0120696"	"Hard Rain"	"violence, neo noir, murder"
"tt6391356"	"Deadly Lessons"	"murder"
"tt0246628"	"Focus"	"suspenseful"
"tt1341341"	"Ceremony"	"romantic"
"tt0165929"	"Romeo Must Die"	"comedy, boring, murder, violence, flashback, revenge"
"tt0036295"	"Red Hot Riding Hood"	"psychedelic"
"tt0030321"	"Kidnapped"	"action, murder"
"tt0042379"	"Dark City"	"revenge, murder"
"tt0025939"	"Rocky Mountain Mystery"	"mystery"
"tt0156136"	"Tik Tik Tik"	"murder"
"tt0053434"	"Warlock"	"revenge"
"tt0033908"	"The Midnight Snack"	"psychedelic"
"tt3431758"	"No Game, No Life"	"fantasy"
"tt0361670"	"Le grand voyage"	"storytelling"
"tt0103690"	"Angel 4: Undercover"	"revenge, murder"
"tt0390393"	"Puppet Master: The Legacy"	"flashback"
"tt0434685"	"Gantz"	"violence, satire"
"tt0366848"	"Onegai Teacher"	"psychedelic"
"tt0040611"	"Mouse Cleaning"	"psychedelic"
"tt0101798"	"Edward II"	"violence, revenge, murder, sadist"
"tt1781896"	"The Scorpion King 3: Battle for Redemption"	"violence, entertaining"
"tt0058323"	"Man in the Middle"	"murder"
"tt0066740"	"The Abominable Dr. Phibes"	"comedy, murder, cult, horror, atmospheric, revenge"
"tt0253798"	"Out Cold"	"prank"
"tt0103242"	"What Ever Happened to Baby Jane?"	"insanity, revenge, murder, sadist"
"tt0143808"	"Pocahontas II: Journey to a New World"	"romantic, action"
"tt0017367"	"The Set-Up"	"murder"
"tt0165773"	"Felicia's Journey"	"cruelty, murder, cult, violence, flashback, insanity, romantic, sadist"
"tt0096071"	"The Serpent and the Rainbow"	"good versus evil, cult, psychedelic"
"tt0037000"	"Lady in the Dark"	"psychedelic"
"tt1560985"	"The Devil Inside"	"murder"
"tt0348593"	"The Door in the Floor"	"dramatic, humor, flashback"
"tt2643712"	"Chuppan Chupai"	"queer"
"tt3069212"	"Street Fighter: Assassin's Fist"	"dramatic"
"tt0109417"	"China Moon"	"tragedy, romantic, neo noir, murder"
"tt0041954"	"Tension"	"revenge, suspenseful, murder"
"tt0059807"	"Time Piece"	"psychedelic"
"tt0406432"	"La linea"	"psychedelic"
"tt0470125"	"Grandia III"	"tragedy"
"tt0106833"	"Ethan Frome"	"romantic, flashback"
"tt0093993"	"Sleeping Beauty"	"fantasy"
"tt0054756"	"Il colosso di Rodi"	"intrigue"
"tt0056289"	"The Notorious Landlady"	"romantic, murder"
"tt0106165"	"The Untouchables"	"murder"
"tt0813715"	"Heroes"	"paranormal"
"tt0089276"	"La historia oficial"	"murder, storytelling"
"tt0032007"	"Tarzan Finds a Son!"	"murder"
"tt0104534"	"It's Christmastime Again, Charlie Brown"	"psychedelic"
"tt0084028"	"Rosso sangue"	"violence, revenge, cruelty, murder, sadist"
"tt1043903"	"Clapham Junction"	"violence, murder"
"tt0276868"	"Cold Heart"	"murder"
"tt3424690"	"Havenhurst"	"murder"
"tt0044954"	"The Narrow Margin"	"cult, suspenseful, murder"
"tt0082841"	"Olivia"	"neo noir, cruelty, murder, violence, revenge, sadist"
"tt0058203"	"L'homme de Rio"	"cult, murder"
"tt0044829"	"The Lavender Hill Mob"	"comedy"
"tt0088794"	"Better Off Dead..."	"absurd, cult, comedy, psychedelic, romantic"
"tt3496892"	"Petals on the Wind"	"revenge, violence, romantic"
"tt0046463"	"Trouble Along the Way"	"violence, flashback"
"tt0214641"	"Dragonheart: A New Beginning"	"good versus evil, violence"
"tt0104427"	"Hoffa"	"neo noir, depressing, murder, flashback"
"tt2134101"	"Metro: Last Light"	"paranormal"
"tt0118276"	"Buffy the Vampire Slayer"	"comedy, violence, cult, alternate reality, good versus evil, romantic"
"tt1181849"	"Sharpe's Peril"	"violence, action"
"tt2012665"	"Repentance"	"horror, murder"
"tt0034547"	"The Bowling Alley-Cat"	"psychedelic"
"tt0072831"	"Criminally Insane"	"good versus evil, insanity, cult, murder, violence"
"tt0091559"	"Mouna Ragam"	"flashback"
"tt0435687"	"The League of Gentlemen's Apocalypse"	"good versus evil, comedy, humor, murder"
"tt0114327"	"Sailor Moon"	"psychedelic, romantic"
"tt1003034"	"Perrier's Bounty"	"murder, revenge, suicidal, violence"
"tt0040064"	"3 Godfathers"	"allegory"
"tt0187357"	"No Strings Attached"	"pornographic"
"tt3564924"	"The Remake"	"psychedelic, revenge, romantic, flashback"
"tt0020836"	"The Doorway to Hell"	"revenge, murder"
"tt0081027"	"Le lac des morts vivants"	"pornographic, revenge, comedy, violence"
"tt0020480"	"Tanned Legs"	"melodrama"
"tt0062865"	"Day of the Evil Gun"	"violence"
"tt0095330"	"The Hound of the Baskervilles"	"murder"
"tt0069762"	"Badlands"	"bleak, atmospheric, cult, murder, violence"
"tt0057890"	"The Black Torment"	"revenge, gothic, murder"
"tt2124787"	"Final Girl"	"revenge, murder"
"tt0066766"	"Andaz"	"romantic"
"tt1664806"	"Raavanan"	"good versus evil"
"tt0045201"	"Hunted"	"murder"
"tt0105306"	"Salt on Our Skin"	"tragedy, melodrama"
"tt0092710"	"Burglar"	"murder"
"tt1946381"	"Red Sky"	"violence, murder"
"tt0073615"	"The Reincarnation of Peter Proud"	"murder, haunting"
"tt0418880"	"Mere Jeevan Saathi"	"romantic"
"tt0928385"	"Freedom Project"	"violence"
"tt4600952"	"Zashchitniki"	"violence"
"tt0451631"	"Apaharan"	"violence"
"tt0134154"	"Ride with the Devil"	"violence, murder"
"tt0412080"	"The World's Fastest Indian"	"dramatic, sentimental, philosophical, inspiring, feel-good"
"tt0411272"	"L'ennemi public n°1"	"violence, murder"
"tt0058403"	"The Night Walker"	"murder"
"tt0053064"	"Mexicali Shmoes"	"psychedelic"
"tt0498380"	"Letters from Iwo Jima"	"boring, murder, dramatic, violence, flashback, claustrophobic, sentimental"
"tt0070726"	"The Spook Who Sat by the Door"	"violence, cult, avant garde, murder, blaxploitation"
"tt0036046"	"Isle of Forgotten Sins"	"murder"
"tt1854582"	"The Helpers"	"sadist, revenge, cult, violence, flashback"
"tt0062350"	"Il tempo degli avvoltoi"	"western, violence"
"tt0309150"	"DreamKeeper"	"storytelling"
"tt2971690"	"Piranha"	"psychedelic, violence"
"tt1529235"	"Benvenuti al sud"	"comedy"
"tt0466839"	"I Could Never Be Your Woman"	"romantic, satire, feel-good"
"tt0064501"	"It Was a Short Summer, Charlie Brown"	"psychedelic"
"tt0083891"	"Enigma"	"intrigue"
"tt0080031"	"Tom Horn"	"cult, neo noir, violence"
"tt0796314"	"A Dog's Breakfast"	"insanity, comedy, dark"
"tt0077530"	"Eyes of Laura Mars"	"cult, murder, violence"
"tt0089543"	"The Man with One Red Shoe"	"comic"
"tt0056700"	"The Wonderful World of the Brothers Grimm"	"melodrama, fantasy, murder, storytelling, historical fiction"
"tt0047892"	"Bob le flambeur"	"cult, humor, murder, atmospheric"
"tt0287670"	"Season's Greetings"	"suspenseful"
"tt0062108"	"Pedro Páramo"	"allegory, psychedelic, horror"
"tt0081375"	"Private Benjamin"	"revenge, satire, prank"
"tt1166100"	"Ghajini"	"cruelty, murder, violence, flashback, romantic, revenge"
"tt0033058"	"Sky Bandits"	"murder"
"tt0170181"	"Rupan sansei: Kutabare! Nastradamus"	"psychedelic"
"tt0034881"	"I Married a Witch"	"revenge, romantic"
"tt0758790"	"The Tudors"	"intrigue"
"tt0089670"	"National Lampoon's European Vacation"	"satire"
"tt0029752"	"Wells Fargo"	"historical fiction"
"tt0360619"	"The Green Goblin's Last Stand"	"revenge, murder, violence"
"tt0067809"	"Support Your Local Gunfighter"	"comedy"
"tt1911613"	"Paranoia"	"psychedelic, comedy, neo noir, murder, violence"
"tt0113010"	"Fair Game"	"violence, cult, comedy, murder, sadist"
"tt0307156"	"Michel Vaillant"	"revenge, murder, violence"
"tt0060639"	"Love Me, Love My Mouse"	"psychedelic"
"tt0991164"	"I Me Wed"	"romantic"
"tt2781516"	"WolfCop"	"violence"
"tt0084749"	"The Sword and the Sorcerer"	"cult"
"tt0380817"	"Winter Passing"	"romantic"
"tt0824262"	"Yo soy Bea"	"romantic"
"tt0248617"	"Yaadein..."	"romantic"
"tt2312718"	"Homefront"	"neo noir, murder, violence, feel-good, flashback, revenge"
"tt1766093"	"Smoke Screen"	"murder, flashback"
"tt0098575"	"Valmont"	"tragedy, revenge, murder, romantic"
"tt0452039"	"Mind Game"	"romantic, psychedelic, alternate reality, violence, flashback"
"tt0255605"	"Snow White"	"fantasy"
"tt0810743"	"Mr. Jingles"	"paranormal, violence, humor"
"tt0156043"	"Sanam Teri Kasam"	"romantic"
"tt0096419"	"Warlords"	"satire"
"tt0423661"	"Green Wing"	"comedy, psychedelic"
"tt0062985"	"For Love of Ivy"	"romantic"
"tt0033806"	"Lady for a Night"	"melodrama, satire, murder, historical fiction"
"tt0483781"	"Prince of Persia: The Two Thrones"	"violence"
"tt0042466"	"Flicka och hyacinter"	"tragedy, flashback"
"tt0064754"	"Oh! What a Lovely War"	"anti war, satire"
"tt0047686"	"The Yellow Tomahawk"	"revenge"
"tt0121232"	"Dulaara"	"murder"
"tt0092147"	"Vamp"	"cult, comedy, murder, violence"
"tt0081738"	"The Watcher in the Woods"	"gothic, paranormal, cult, horror, flashback, psychedelic, revenge"
"tt0066050"	"A Man Called Sledge"	"violence"
"tt0253840"	"The Triumph of Love"	"romantic, philosophical"
"tt4273570"	"Shok"	"violence, cruelty, murder, flashback"
"tt1261046"	"Death Racers"	"cult, comedy, murder, flashback"
"tt0056677"	"The War Game"	"allegory"
"tt0099263"	"The Christmas Toy"	"flashback"
"tt0371939"	"Secuestro express"	"violence, murder, sadist"
"tt0148508"	"Il mio West"	"western"
"tt0050839"	"Peyton Place"	"murder, melodrama"
"tt0072822"	"Cornbread, Earl and Me"	"murder"
"tt0448090"	"The Proud Family Movie"	"psychedelic"
"tt0068524"	"E poi lo chiamarono il magnifico"	"western"
"tt1396218"	"Mr. Popper's Penguins"	"humor"
"tt0047766"	"Quatermass II"	"violence, cult, murder"
"tt1502407"	"Halloween"	"dark, murder"
"tt0030608"	"Porky's Hare Hunt"	"psychedelic"
"tt1341188"	"How Do You Know"	"romantic, boring"
"tt0339840"	"Undead"	"comedy, murder, bleak, cult, violence, flashback"
"tt0179148"	"The Devil's Arithmetic"	"storytelling"
"tt0101538"	"Campfire Tales"	"cult"
"tt0057869"	"Bande à part"	"psychedelic, atmospheric"
"tt1105733"	"Kismat Konnection"	"paranormal"
"tt1303901"	"Silent Hill: Homecoming"	"revenge, gothic, violence"
"tt0089382"	"Joshilaay"	"revenge, cult"
"tt2586070"	"Scooby-Doo! Mask of the Blue Falcon"	"satire"
"tt0036166"	"Mission to Moscow"	"alternate history"
"tt0100129"	"Meet the Applegates"	"cult"
"tt0984200"	"Incendiary"	"flashback"
"tt1695994"	"The Virginity Hit"	"adult comedy"
"tt0030469"	"Mr. Moto Takes a Chance"	"cult, murder, violence"
"tt0117866"	"Taxi"	"violence"
"tt4717798"	"Scooby-Doo! And Kiss: Rock and Roll Mystery"	"horror"
"tt0083557"	"Android"	"tragedy, cult, murder, violence, plot twist"
"tt0075917"	"Dead of Night"	"suspenseful"
"tt0050524"	"Hot Summer Night"	"murder"
"tt0068663"	"The Groundstar Conspiracy"	"romantic"
"tt0231050"	"Toransufômâ: Kârobotto"	"good versus evil"
"tt0041142"	"Awful Orphan"	"psychedelic"
"tt0061073"	"Teesri Manzil"	"murder, flashback"
"tt0066989"	"Les deux Anglaises et le continent"	"romantic"
"tt0083271"	"Vabank"	"revenge, suspenseful, murder"
"tt0105211"	"Radio Flyer"	"flashback"
"tt0064603"	"The Love Bug"	"cult"
"tt0072886"	"Doc Savage: The Man of Bronze"	"murder, violence, good versus evil, absurd, psychedelic, sci-fi"
"tt0016332"	"Seven Chances"	"psychedelic"
"tt0080291"	"That's Incredible!"	"non fiction"
"tt0089283"	"The Holcroft Covenant"	"revenge, intrigue, murder, violence"
"tt0045513"	"Appointment in London"	"romantic"
"tt0061787"	"Hour of the Gun"	"good versus evil, revenge, murder, violence"
"tt0079596"	"My Brilliant Career"	"romantic, historical"
"tt0083109"	"La soupe aux choux"	"atmospheric"
"tt0072053"	"Que la fête commence..."	"romantic, intrigue, cruelty, murder, satire"
"tt2381931"	"Compulsion"	"psychological, revenge, flashback, psychedelic, romantic, plot twist"
"tt0041495"	"The Woman on Pier 13"	"murder"
"tt0490084"	"Because I Said So"	"psychedelic, psychological, romantic"
"tt0211492"	"The Luzhin Defence"	"flashback"
"tt0222619"	"Rambo"	"anti war"
"tt3290688"	"Revolver Rani"	"romantic, comedy"
"tt0923600"	"Baghead"	"romantic"
"tt0101615"	"Cool as Ice"	"psychedelic, romantic"
"tt0114702"	"Total Eclipse"	"violence, romantic, cruelty, sadist, flashback"
"tt0111641"	"Volshebnik Izumrudnogo goroda"	"psychedelic"
"tt0101042"	"Back to the Future"	"psychedelic"
"tt0378072"	"Hum Tum"	"romantic, comedy"
"tt0109028"	"Á köldum klaka"	"cult, comedy"
"tt0174480"	"Autumn in New York"	"tragedy"
"tt0094357"	"Ying hung boon sik II"	"cult, violence, flashback"
"tt0087032"	"Cannonball Run II"	"cult"
"tt0085380"	"Cross Creek"	"romantic"
"tt0016641"	"Ben-Hur: A Tale of the Christ"	"revenge"
"tt5225338"	"The Eyes of My Mother"	"tragedy, violence, murder, dark, sadist"
"tt0289229"	"Hukkle"	"psychedelic, murder"
"tt0039036"	"Till the End of Time"	"romantic"
"tt0040802"	"Smart Girls Don't Talk"	"murder"
"tt0433286"	"Dragon Booster"	"good versus evil"
"tt0047389"	"Rails Into Laramie"	"violence"
"tt0421201"	"Flash Gordon"	"comic"
"tt0109665"	"Dream Lover"	"insanity, revenge, psychedelic, murder"
"tt0070599"	"A Reflection of Fear"	"tragedy, psychedelic, murder, violence, plot twist"
"tt0036218"	"Northern Pursuit"	"intrigue, murder"
"tt1153546"	"BloodRayne: The Third Reich"	"violence, murder"
"tt0480461"	"Scooby-Doo in Where's My Mummy?"	"psychedelic, horror"
"tt0070947"	"Zanjeer"	"revenge, murder"
"tt0041434"	"The Grey Hounded Hare"	"psychedelic, romantic"
"tt0026748"	"Music Land"	"psychedelic"
"tt0178299"	"Carmen"	"satire"
"tt0087075"	"The Company of Wolves"	"comedy, fantasy, cruelty, gothic, cult, alternate reality, violence, atmospheric, psychedelic, suspenseful, storytelling"
"tt0132347"	"Mystery Men"	"cult, comedy, psychedelic, humor"
"tt0108565"	"Wide Sargasso Sea"	"insanity, revenge, flashback"
"tt0100148"	"Midnight Ride"	"cruelty, murder, neo noir, cult, intrigue, violence, insanity, humor, suspenseful, sadist"
"tt1152758"	"Dear Zachary: A Letter to a Son About His Father"	"murder, sentimental"
"tt0424993"	"Employee of the Month"	"entertaining, revenge, cult, comedy, romantic"
"tt0821810"	"All Roads Lead Home"	"tragedy"
"tt0388182"	"King of California"	"flashback"
"tt0459668"	"Kilomètre zéro"	"comedy, satire"
"tt0116908"	"The Long Kiss Goodnight"	"comedy, mystery, neo noir, cult, flashback, humor, action, suspenseful"
"tt2120152"	"The Invisible War"	"thought-provoking"
"tt0199753"	"Red Planet"	"mystery"
"tt0069747"	"Les aventures de Rabbi Jacob"	"avant garde"
"tt0486578"	"First Sunday"	"comedy"
"tt0367859"	"O Homem Que Copiava"	"entertaining, comic, flashback"
"tt0340163"	"Hostage"	"suspenseful, neo noir, violence"
"tt0226874"	"Joshû sasori: Dai-41 zakkyo-bô"	"cult, cruelty, violence"
"tt1599351"	"Scooby-Doo! Abracadabra-Doo"	"horror"
"tt1819443"	"3 Minutes"	"violence"
"tt0087561"	"King Lear"	"tragedy, cruelty, murder"
"tt0023225"	"Million Dollar Legs"	"romantic"
"tt1621429"	"S.W.A.T.: Firefight"	"revenge, murder, violence"
"tt3770700"	"Wimbledon"	"non fiction"
"tt0051310"	"The Scarlet Pimpernel"	"historical fiction"
"tt0023891"	"Christopher Strong"	"melodrama"
"tt1491044"	"The Iceman"	"violence, murder, flashback"
"tt1185838"	"Easy Rider: The Ride Back"	"cult, avant garde, dark, flashback"
"tt0046286"	"Sea Devils"	"historical"
"tt0030798"	"Storm Over Bengal"	"intrigue"
"tt0337960"	"Danny Deckchair"	"romantic, fantasy, comedy, prank"
"tt0059592"	"Pierrot le fou"	"mystery, murder, flashback, absurd, psychedelic, satire, storytelling"
"tt0284674"	"Pauly Shore Is Dead"	"comedy"
"tt0434670"	"Chrono Crusade"	"paranormal, psychedelic"
"tt0118972"	"The Devil's Own"	"tragedy, revenge, neo noir, murder, violence"
"tt4287118"	"Don't Hug Me I'm Scared 3"	"brainwashing, romantic"
"tt1772270"	"Foxfire"	"violence"
"tt0775480"	"Hellphone"	"psychedelic"
"tt0068828"	"Lady Sings the Blues"	"murder, blaxploitation"
"tt0091282"	"Jake Speed"	"murder, sadist"
"tt0034746"	"For Me and My Gal"	"romantic"
"tt0258760"	"Lammbock"	"comedy"
"tt1810697"	"Meeting Evil"	"suspenseful, murder"
"tt0810823"	"The Deaths of Ian Stone"	"romantic, murder"
"tt0449869"	"Chandramukhi"	"revenge, flashback"
"tt0896585"	"Yeti: Curse of the Snow Demon"	"violence"
"tt0033124"	"Swiss Family Robinson"	"romantic"
"tt0071524"	"The Front Page"	"humor, satire"
"tt0047580"	"Three Coins in the Fountain"	"romantic"
"tt0057609"	"Twilight of Honor"	"murder"
"tt0135465"	"Hustler Squad"	"murder"
"tt1374990"	"The Prodigies"	"revenge"
"tt0255097"	"Deewane"	"romantic"
"tt2326554"	"A Girl Walks Home Alone at Night"	"western, psychedelic, suspenseful, murder"
